SUBJECT;LABEL;DICE;HDRFDST
122317;Thalamus;0.3578004478726051;44.69899327725402
122317;WhiteMatter;0.46513881286952186;34.66987164671943
122317-PP;Amygdala;0.3415223033741776;15.748015748023622
122317-PP;GreyMatter;0.35365122437611146;49.13247398615299
122317-PP;Hippocampus;0.20888297616567023;32.264531609803356
122317-PP;Thalamus;0.3578004478726051;44.69899327725402
122317-PP;WhiteMatter;0.46513881286952186;34.66987164671943
122620;Amygdala;0.351569933396765;16.76305461424021
122620;GreyMatter;0.36131150527036426;52.182372502598994
122620;Hippocampus;0.24069960701470977;32.863353450309965
122620;Thalamus;0.37447327567088046;42.485291572496
122620;WhiteMatter;0.4194731271092184;35.70714214271425
122620-PP;Amygdala;0.351569933396765;16.76305461424021
122620-PP;GreyMatter;0.36131150527036426;52.182372502598994
122620-PP;Hippocampus;0.24069960701470977;32.863353450309965
122620-PP;Thalamus;0.37447327567088046;42.485291572496
122620-PP;WhiteMatter;0.4194731271092184;35.70714214271425
123117;Amygdala;0.31596249847802266;24.331050121192877
123117;GreyMatter;0.3418303166255147;47.37087712930804
123117;Hippocampus;0.24828344724644513;32.01562118716424
123117;Thalamus;0.36203807764635193;46.74398357008097
123117;WhiteMatter;0.47850378762395557;34.07345007480164
123117-PP;Amygdala;0.31596249847802266;24.331050121192877
123117-PP;GreyMatter;0.3418303166255147;47.37087712930804
123117-PP;Hippocampus;0.24828344724644513;32.01562118716424
123117-PP;Thalamus;0.36203807764635193;46.74398357008097
123117-PP;WhiteMatter;0.47850378762395557;34.07345007480164
123925;Amygdala;0.3140933140933141;15.524174696260024
123925;GreyMatter;0.33550516712969447;48.08326112068523
123925;Hippocampus;0.2553785798352295;30.54504869860253
123925;Thalamus;0.38258998177306364;44.22668877499196
123925;WhiteMatter;0.46694758977413847;34.655446902326915
123925-PP;Amygdala;0.3140933140933141;15.524174696260024
123925-PP;GreyMatter;0.33550516712969447;48.08326112068523
123925-PP;Hippocampus;0.2553785798352295;30.54504869860253
123925-PP;Thalamus;0.38258998177306364;44.22668877499196
123925-PP;WhiteMatter;0.46694758977413847;34.655446902326915
124422;Amygdala;0.39483460109676277;13.92838827718412
124422;GreyMatter;0.33725768980131643;47.138094997570704
124422;Hippocampus;0.23612246180926635;33.015148038438355
124422;Thalamus;0.38816168966588277;44.46346815083142
124422;WhiteMatter;0.416556385543929;33.76388603226827
124422-PP;Amygdala;0.39483460109676277;13.92838827718412
124422-PP;GreyMatter;0.33725768980131643;47.138094997570704
124422-PP;Hippocampus;0.23612246180926635;33.015148038438355
124422-PP;Thalamus;0.38816168966588277;44.46346815083142
124422-PP;WhiteMatter;0.416556385543929;33.76388603226827
